0.000129919	138	16	23	14	4	7	0	23	19	7	3	1	4.75	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	53	0	4	16	29	0	2	1	1	0	58	0	33466	0	0	1.48276	1.58621	15
0.000259839	145	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	19	0	0	100	20	1	55	0	5	15	28	0	2	1	1	0	58	0	33481	0	0	1.39286	1.57143	12
0.000129919	148	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	18	0	0	100	20	1	57	0	5	16	30	0	2	1	1	0	58	0	33497	0	0	1.46667	1.56667	15
0.000129919	138	16	23	14	4	7	0	23	19	7	3	1	4.75	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	53	0	4	16	29	0	2	1	1	0	58	0	33513	0	0	1.48276	1.58621	15
0.000259839	135	15	22	14	4	7	0	22	18	7	3	1	4.5	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	51	0	4	15	28	0	2	1	1	0	58	0	33528	0	0	1.5	1.57143	15
6.49597e-05	148	17	28	15	7	7	0	28	21	8	4	2	3	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	17	0	0	100	20	1	58	0	5	17	30	0	2	1	1	0	58	0	33545	0	0	1.46667	1.6	15
6.49597e-05	138	17	24	14	4	7	0	24	20	7	3	1	5	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	54	0	4	17	29	0	2	1	1	0	58	0	33562	0	0	1.48276	1.62069	15
0.000129919	135	16	23	14	4	7	0	23	19	7	3	1	4.75	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	52	0	4	16	28	0	2	1	1	0	58	0	33578	0	0	1.5	1.60714	15
0.000259839	142	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	18	0	0	100	20	1	54	0	5	15	27	0	2	1	1	0	58	0	33593	0	0	1.40741	1.59259	12
0.000129919	145	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	17	0	0	100	20	1	56	0	5	16	29	0	2	1	1	0	58	0	33609	0	0	1.48276	1.58621	15
0.000129919	135	16	23	14	4	7	0	23	19	7	3	1	4.75	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	52	0	4	16	28	0	2	1	1	0	58	0	33625	0	0	1.5	1.60714	15
0.000259839	132	15	22	14	4	7	0	22	18	7	3	1	4.5	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	50	0	4	15	27	0	2	1	1	0	58	0	33640	0	0	1.51852	1.59259	15
0.000129919	140	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	15	0	0	100	20	1	55	0	5	16	28	0	2	1	1	0	58	0	33656	0	0	1.46429	1.60714	14
0.000129919	130	16	23	14	4	7	0	23	19	7	3	1	4.75	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	51	0	4	16	27	0	2	1	1	0	58	0	33672	0	0	1.48148	1.62963	14
0.000259839	127	15	22	14	4	7	0	22	18	7	3	1	4.5	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	49	0	4	15	26	0	2	1	1	0	58	0	33687	0	0	1.5	1.61538	14
0.000519678	134	14	25	15	7	7	0	25	18	8	4	2	2.57143	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	16	0	0	100	20	1	51	0	5	14	25	0	2	1	1	0	58	0	33701	0	0	1.4	1.6	11
0.000259839	137	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	15	0	0	100	20	1	53	0	5	15	27	0	2	1	1	0	58	0	33716	0	0	1.48148	1.59259	14
0.000259839	127	15	22	14	4	7	0	22	18	7	3	1	4.5	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	49	0	4	15	26	0	2	1	1	0	58	0	33731	0	0	1.5	1.61538	14
0.000519678	124	14	21	14	4	7	0	21	17	7	3	1	4.25	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	47	0	4	14	25	0	2	1	1	0	58	0	33745	0	0	1.52	1.6	14
0.000268221	90	10	14	9	6	6	0	14	8	3	3	1	1.33333	0.5	9	2.44444	0	16	0.75	0.75	3	1	1.33333	8	0	0	100	20	1	30	0	1	10	19	0	2	1	1	0	58	0	33755	0	0	1.36842	1.52632	8
