,Counts,instcount,condcount,varassign,varstore,uniqload,uniqstore,globalvar,localvar,sameloadtot,samestoretot,sameloadvar,samestorevar,avgsameload,avgsamestore,functioncalls,avgFuncParam,recursiveCall,pointerAlloc,varUsed,varAssign,arrayVars,arrayStore,arrayLoad,maxArraySize,minArraySize,floatTy,intTy,floatTyArith,intTyArith,intTyLog,basicBlocks,nullComp,loopCount,avgLoopDepth,avgLoopExits,loopHighInstCnt,avgBBLoops,condTrueLoops,eqCmp,tryBlock,catchBlock,avgPred,avgSucc,sideEnt
3338,0.0,76,5,22,13,15,12,4,18,7,1,2,1,0.466667,0.08333330000000001,1,2.0,0,10,0.31914899999999996,0.255319,8,2,6,-1,10000000000,0,22,0,5,5,12,0,3,0,0,0,0,3,852,0,0,1.41667,0,6
3339,0.0,54,4,12,12,9,11,4,8,3,1,2,1,0.333333,0.0909091,0,0.0,0,10,0.19148900000000002,0.23404299999999997,3,2,1,-1,10000000000,0,14,0,3,4,10,0,3,0,0,0,0,3,853,0,0,1.4,0,5
3340,0.0,59,6,13,13,10,11,7,6,3,2,1,1,0.3,0.181818,0,0.0,0,10,0.21276599999999998,0.23404299999999997,1,1,0,-1,10000000000,0,20,0,4,6,12,0,3,0,0,0,0,3,856,0,0,1.33333,0,5
3341,0.0,68,7,16,16,12,13,8,8,4,3,2,2,0.333333,0.230769,0,0.0,0,10,0.255319,0.276596,1,1,0,-1,10000000000,0,22,0,4,7,14,0,3,0,0,0,0,3,860,0,0,1.4285700000000001,0,7
3342,0.0,75,7,21,15,15,13,9,12,6,2,3,1,0.4,0.153846,1,2.0,1,10,0.31914899999999996,0.276596,3,1,2,-1,10000000000,0,24,0,4,7,14,0,3,0,0,0,0,3,864,0,0,1.4285700000000001,0,7
3343,0.0,64,6,14,16,11,13,7,7,3,3,2,2,0.272727,0.230769,0,0.0,0,10,0.23404299999999997,0.276596,1,1,0,-1,10000000000,0,19,0,4,6,13,0,3,0,0,0,0,3,867,0,0,1.46154,0,7
3344,0.0,71,6,19,15,14,13,8,11,5,2,3,1,0.357143,0.153846,1,2.0,1,10,0.29787199999999997,0.276596,3,1,2,-1,10000000000,0,21,0,4,6,13,0,3,0,0,0,0,3,870,0,0,1.46154,0,7
3345,0.0,57,6,13,12,10,11,7,6,3,1,1,1,0.3,0.0909091,0,0.0,0,10,0.21276599999999998,0.23404299999999997,1,1,0,-1,10000000000,0,20,0,4,6,11,0,3,0,0,0,0,3,873,0,0,1.36364,0,5
3346,0.0,66,7,16,15,12,13,8,8,4,2,2,2,0.333333,0.153846,0,0.0,0,10,0.255319,0.276596,1,1,0,-1,10000000000,0,22,0,4,7,13,0,3,0,0,0,0,3,877,0,0,1.46154,0,7
3347,0.0,73,7,21,14,15,13,9,12,6,1,3,1,0.4,0.07692310000000001,1,2.0,1,10,0.31914899999999996,0.276596,3,1,2,-1,10000000000,0,24,0,4,7,13,0,3,0,0,0,0,3,881,0,0,1.46154,0,7
3348,0.0,62,6,14,15,11,13,7,7,3,2,2,2,0.272727,0.153846,0,0.0,0,10,0.23404299999999997,0.276596,1,1,0,-1,10000000000,0,19,0,4,6,12,0,3,0,0,0,0,3,884,0,0,1.5,0,7
3349,0.0,69,6,19,14,14,13,8,11,5,1,3,1,0.357143,0.07692310000000001,1,2.0,1,10,0.29787199999999997,0.276596,3,1,2,-1,10000000000,0,21,0,4,6,12,0,3,0,0,0,0,3,887,0,0,1.5,0,7
3350,958.0,91,6,30,13,17,11,2,28,13,2,4,2,0.764706,0.181818,0,0.0,0,10,0.361702,0.23404299999999997,14,3,11,-1,10000000000,0,30,0,4,6,12,0,1,0,0,0,0,1,889,0,0,1.41667,0,6
3351,110527.0,92,6,30,13,17,11,2,28,13,2,4,2,0.764706,0.181818,0,0.0,0,10,0.361702,0.23404299999999997,14,3,11,-1,10000000000,0,31,0,5,6,12,0,1,0,0,0,0,1,891,0,0,1.41667,0,6
3352,0.0,99,8,33,13,18,11,2,31,15,2,4,2,0.833333,0.181818,0,0.0,0,10,0.382979,0.23404299999999997,15,3,12,-1,10000000000,0,34,0,4,8,14,0,1,0,0,0,0,1,894,0,0,1.4285700000000001,0,7
3353,3.0,100,8,33,13,18,11,2,31,15,2,4,2,0.833333,0.181818,0,0.0,0,10,0.382979,0.23404299999999997,15,3,12,-1,10000000000,0,35,0,5,8,14,0,1,0,0,0,0,1,897,0,0,1.4285700000000001,0,7
3354,3.0,72,7,22,9,14,8,2,20,8,1,3,1,0.571429,0.125,0,0.0,0,10,0.29787199999999997,0.170213,9,0,9,-1,10000000000,0,24,0,3,7,11,0,1,0,0,0,0,1,900,0,0,1.36364,0,5
3355,1.0,67,6,20,9,13,8,2,18,7,1,3,1,0.538462,0.125,0,0.0,0,10,0.276596,0.170213,8,0,8,-1,10000000000,0,22,0,3,6,10,0,1,0,0,0,0,1,902,0,0,1.4,0,5
3356,8.0,94,7,31,13,17,11,2,29,14,2,4,2,0.8235290000000001,0.181818,0,0.0,0,10,0.361702,0.23404299999999997,14,3,11,-1,10000000000,0,32,0,4,7,13,0,1,0,0,0,0,1,904,0,0,1.46154,0,7
3357,955.0,95,7,31,13,17,11,2,29,14,2,4,2,0.8235290000000001,0.181818,0,0.0,0,10,0.361702,0.23404299999999997,14,3,11,-1,10000000000,0,33,0,5,7,13,0,1,0,0,0,0,1,906,0,0,1.46154,0,7
3358,1140.0,67,6,20,9,13,8,2,18,7,1,3,1,0.538462,0.125,0,0.0,0,10,0.276596,0.170213,8,0,8,-1,10000000000,0,22,0,3,6,10,0,1,0,0,0,0,1,908,0,0,1.4,0,5
3359,348.0,62,5,18,9,12,8,2,16,6,1,3,1,0.5,0.125,0,0.0,0,10,0.255319,0.170213,7,0,7,-1,10000000000,0,20,0,3,5,9,0,1,0,0,0,0,1,909,0,0,1.44444,0,5
3360,1.0,104,7,35,15,19,13,9,26,16,2,5,2,0.8421049999999999,0.153846,1,2.0,0,10,0.40425500000000003,0.276596,14,5,9,-1,10000000000,0,33,0,3,7,17,0,3,0,0,0,0,3,911,0,0,1.4117600000000001,0,8
3361,224.0,105,7,35,15,19,13,9,26,16,2,5,2,0.8421049999999999,0.153846,1,2.0,0,10,0.40425500000000003,0.276596,14,5,9,-1,10000000000,0,34,0,4,7,17,0,3,0,0,0,0,3,913,0,0,1.4117600000000001,0,8
3362,2025.0,77,6,24,11,16,10,5,19,8,1,3,1,0.5,0.1,1,2.0,0,10,0.340426,0.21276599999999998,8,2,6,-1,10000000000,0,23,0,2,6,14,0,3,0,0,0,0,3,915,0,0,1.4285700000000001,0,7
3363,66.0,55,5,14,10,10,9,5,9,4,1,3,1,0.4,0.11111099999999999,0,0.0,0,10,0.21276599999999998,0.19148900000000002,3,2,1,-1,10000000000,0,15,0,0,5,12,0,3,0,0,0,0,3,916,0,0,1.41667,0,6
3364,0.0,60,7,15,11,10,10,8,7,5,1,3,1,0.5,0.1,0,0.0,0,10,0.21276599999999998,0.21276599999999998,1,1,0,-1,10000000000,0,21,0,1,7,14,0,3,0,0,0,0,3,919,0,0,1.35714,0,6
3365,0.0,69,8,18,14,12,13,9,9,6,1,3,1,0.5,0.07692310000000001,0,0.0,0,10,0.255319,0.276596,1,1,0,-1,10000000000,0,23,0,1,8,16,0,3,0,0,0,0,3,923,0,0,1.4375,0,8
3366,0.0,76,8,23,13,15,12,10,13,8,1,4,1,0.533333,0.08333330000000001,1,2.0,1,10,0.31914899999999996,0.255319,3,1,2,-1,10000000000,0,25,0,1,8,16,0,3,0,0,0,0,3,927,0,0,1.4375,0,8
3367,0.0,65,7,16,14,11,13,8,8,5,1,3,1,0.454545,0.07692310000000001,0,0.0,0,10,0.23404299999999997,0.276596,1,1,0,-1,10000000000,0,20,0,1,7,15,0,3,0,0,0,0,3,930,0,0,1.4666700000000001,0,8
3368,0.0,72,7,21,13,14,12,9,12,7,1,4,1,0.5,0.08333330000000001,1,2.0,1,10,0.29787199999999997,0.255319,3,1,2,-1,10000000000,0,22,0,1,7,15,0,3,0,0,0,0,3,933,0,0,1.4666700000000001,0,8
3369,4.0,58,7,15,10,10,10,8,7,5,0,3,0,0.5,0.0,0,0.0,0,10,0.21276599999999998,0.21276599999999998,1,1,0,-1,10000000000,0,21,0,1,7,13,0,3,0,0,0,0,3,936,0,0,1.38462,0,6
3370,0.0,67,8,18,13,12,13,9,9,6,0,3,0,0.5,0.0,0,0.0,0,10,0.255319,0.276596,1,1,0,-1,10000000000,0,23,0,1,8,15,0,3,0,0,0,0,3,940,0,0,1.4666700000000001,0,8
3371,0.0,74,8,23,12,15,12,10,13,8,0,4,0,0.533333,0.0,1,2.0,1,10,0.31914899999999996,0.255319,3,1,2,-1,10000000000,0,25,0,1,8,15,0,3,0,0,0,0,3,944,0,0,1.4666700000000001,0,8
3372,0.0,63,7,16,13,11,13,8,8,5,0,3,0,0.454545,0.0,0,0.0,0,10,0.23404299999999997,0.276596,1,1,0,-1,10000000000,0,20,0,1,7,14,0,3,0,0,0,0,3,947,0,0,1.5,0,8
3373,3.0,70,7,21,12,14,12,9,12,7,0,4,0,0.5,0.0,1,2.0,1,10,0.29787199999999997,0.255319,3,1,2,-1,10000000000,0,22,0,1,7,14,0,3,0,0,0,0,3,950,0,0,1.5,0,8
3374,19.0,87,5,28,13,16,11,1,27,12,2,4,2,0.75,0.181818,0,0.0,0,10,0.340426,0.23404299999999997,14,3,11,-1,10000000000,0,27,0,4,5,11,0,1,0,0,0,0,1,952,0,0,1.45455,0,6
3375,2255.0,88,5,28,13,16,11,1,27,12,2,4,2,0.75,0.181818,0,0.0,0,10,0.340426,0.23404299999999997,14,3,11,-1,10000000000,0,28,0,5,5,11,0,1,0,0,0,0,1,954,0,0,1.45455,0,6
3376,0.0,95,7,31,13,17,11,1,30,14,2,4,2,0.8235290000000001,0.181818,0,0.0,0,10,0.361702,0.23404299999999997,15,3,12,-1,10000000000,0,31,0,4,7,13,0,1,0,0,0,0,1,957,0,0,1.46154,0,7
3377,0.0,96,7,31,13,17,11,1,30,14,2,4,2,0.8235290000000001,0.181818,0,0.0,0,10,0.361702,0.23404299999999997,15,3,12,-1,10000000000,0,32,0,5,7,13,0,1,0,0,0,0,1,960,0,0,1.46154,0,7
3378,0.0,68,6,20,9,13,8,1,19,7,1,3,1,0.538462,0.125,0,0.0,0,10,0.276596,0.170213,9,0,9,-1,10000000000,0,21,0,3,6,10,0,1,0,0,0,0,1,963,0,0,1.4,0,5
3379,0.0,63,5,18,9,12,8,1,17,6,1,3,1,0.5,0.125,0,0.0,0,10,0.255319,0.170213,8,0,8,-1,10000000000,0,19,0,3,5,9,0,1,0,0,0,0,1,965,0,0,1.44444,0,5
3380,0.0,90,6,29,13,16,11,1,28,13,2,4,2,0.8125,0.181818,0,0.0,0,10,0.340426,0.23404299999999997,14,3,11,-1,10000000000,0,29,0,4,6,12,0,1,0,0,0,0,1,967,0,0,1.5,0,7
3381,19.0,91,6,29,13,16,11,1,28,13,2,4,2,0.8125,0.181818,0,0.0,0,10,0.340426,0.23404299999999997,14,3,11,-1,10000000000,0,30,0,5,6,12,0,1,0,0,0,0,1,969,0,0,1.5,0,7
3382,23.0,63,5,18,9,12,8,1,17,6,1,3,1,0.5,0.125,0,0.0,0,10,0.255319,0.170213,8,0,8,-1,10000000000,0,19,0,3,5,9,0,1,0,0,0,0,1,971,0,0,1.44444,0,5
3383,7.0,58,4,16,9,11,8,1,15,5,1,3,1,0.454545,0.125,0,0.0,0,10,0.23404299999999997,0.170213,7,0,7,-1,10000000000,0,17,0,3,4,8,0,1,0,0,0,0,1,972,0,0,1.5,0,5
3384,0.0,100,6,33,15,19,13,8,25,14,2,4,2,0.736842,0.153846,1,2.0,0,10,0.40425500000000003,0.276596,14,5,9,-1,10000000000,0,30,0,3,6,16,0,3,0,0,0,0,3,974,0,0,1.4375,0,8
3385,4.0,101,6,33,15,19,13,8,25,14,2,4,2,0.736842,0.153846,1,2.0,0,10,0.40425500000000003,0.276596,14,5,9,-1,10000000000,0,31,0,4,6,16,0,3,0,0,0,0,3,976,0,0,1.4375,0,8
3386,41.0,73,5,22,11,15,10,4,18,7,1,2,1,0.466667,0.1,1,2.0,0,10,0.31914899999999996,0.21276599999999998,8,2,6,-1,10000000000,0,20,0,2,5,13,0,3,0,0,0,0,3,978,0,0,1.46154,0,7
3387,1.0,51,4,12,10,9,9,4,8,3,1,2,1,0.333333,0.11111099999999999,0,0.0,0,10,0.19148900000000002,0.19148900000000002,3,2,1,-1,10000000000,0,12,0,0,4,11,0,3,0,0,0,0,3,979,0,0,1.45455,0,6
3388,0.0,56,6,13,11,10,10,7,6,3,1,1,1,0.3,0.1,0,0.0,0,10,0.21276599999999998,0.21276599999999998,1,1,0,-1,10000000000,0,18,0,1,6,13,0,3,0,0,0,0,3,982,0,0,1.38462,0,6
3389,0.0,65,7,16,14,12,13,8,8,4,1,2,1,0.333333,0.07692310000000001,0,0.0,0,10,0.255319,0.276596,1,1,0,-1,10000000000,0,20,0,1,7,15,0,3,0,0,0,0,3,986,0,0,1.4666700000000001,0,8
3390,0.0,72,7,21,13,15,12,9,12,6,1,3,1,0.4,0.08333330000000001,1,2.0,1,10,0.31914899999999996,0.255319,3,1,2,-1,10000000000,0,22,0,1,7,15,0,3,0,0,0,0,3,990,0,0,1.4666700000000001,0,8
3391,0.0,61,6,14,14,11,13,7,7,3,1,2,1,0.272727,0.07692310000000001,0,0.0,0,10,0.23404299999999997,0.276596,1,1,0,-1,10000000000,0,17,0,1,6,14,0,3,0,0,0,0,3,993,0,0,1.5,0,8
3392,0.0,68,6,19,13,14,12,8,11,5,1,3,1,0.357143,0.08333330000000001,1,2.0,1,10,0.29787199999999997,0.255319,3,1,2,-1,10000000000,0,19,0,1,6,14,0,3,0,0,0,0,3,996,0,0,1.5,0,8
3393,0.0,54,6,13,10,10,10,7,6,3,0,1,0,0.3,0.0,0,0.0,0,10,0.21276599999999998,0.21276599999999998,1,1,0,-1,10000000000,0,18,0,1,6,12,0,3,0,0,0,0,3,999,0,0,1.41667,0,6
3394,0.0,63,7,16,13,12,13,8,8,4,0,2,0,0.333333,0.0,0,0.0,0,10,0.255319,0.276596,1,1,0,-1,10000000000,0,20,0,1,7,14,0,3,0,0,0,0,3,1003,0,0,1.5,0,8
3395,0.0,70,7,21,12,15,12,9,12,6,0,3,0,0.4,0.0,1,2.0,1,10,0.31914899999999996,0.255319,3,1,2,-1,10000000000,0,22,0,1,7,14,0,3,0,0,0,0,3,1007,0,0,1.5,0,8
3396,0.0,59,6,14,13,11,13,7,7,3,0,2,0,0.272727,0.0,0,0.0,0,10,0.23404299999999997,0.276596,1,1,0,-1,10000000000,0,17,0,1,6,13,0,3,0,0,0,0,3,1010,0,0,1.53846,0,8
3397,0.0,66,6,19,12,14,12,8,11,5,0,3,0,0.357143,0.0,1,2.0,1,10,0.29787199999999997,0.255319,3,1,2,-1,10000000000,0,19,0,1,6,13,0,3,0,0,0,0,3,1013,0,0,1.53846,0,8
3398,1933.0,54,4,19,10,11,8,0,19,8,2,3,2,0.727273,0.25,0,0.0,0,6,0.297297,0.216216,6,0,6,-1,10000000000,0,10,0,0,4,9,0,1,0,0,0,0,1,1015,0,0,1.33333,0,4
3399,23029.0,44,4,14,7,9,6,0,14,5,1,2,1,0.555556,0.166667,0,0.0,0,6,0.243243,0.162162,5,0,5,-1,10000000000,0,9,0,0,4,8,0,1,0,0,0,0,1,1017,0,0,1.375,0,4
3400,112.0,64,5,22,10,13,8,0,22,9,2,3,2,0.692308,0.25,0,0.0,0,6,0.351351,0.216216,8,0,8,-1,10000000000,0,13,0,2,5,11,1,1,0,0,0,0,1,1020,0,0,1.36364,0,5
3401,26951.0,53,5,17,7,11,6,0,17,6,1,2,1,0.545455,0.166667,0,0.0,0,6,0.297297,0.162162,7,0,7,-1,10000000000,0,11,0,1,5,10,1,1,0,0,0,0,1,1023,0,0,1.4,0,5
3402,0.0,44,4,13,7,8,6,0,13,5,1,2,1,0.625,0.166667,0,0.0,0,6,0.216216,0.162162,6,0,6,-1,10000000000,0,7,0,0,4,8,1,1,0,0,0,0,1,1026,0,0,1.375,0,4
3403,1697.0,64,5,22,10,13,8,0,22,9,2,3,2,0.692308,0.25,0,0.0,0,6,0.351351,0.216216,8,0,8,-1,10000000000,0,13,0,2,5,11,1,1,0,0,0,0,1,1029,0,0,1.36364,0,5
3404,35872.0,53,5,17,7,11,6,0,17,6,1,2,1,0.545455,0.166667,0,0.0,0,6,0.297297,0.162162,7,0,7,-1,10000000000,0,11,0,1,5,10,1,1,0,0,0,0,1,1032,0,0,1.4,0,5
3405,242.0,44,4,13,7,8,6,0,13,5,1,2,1,0.625,0.166667,0,0.0,0,6,0.216216,0.162162,6,0,6,-1,10000000000,0,7,0,0,4,8,1,1,0,0,0,0,1,1035,0,0,1.375,0,4
3406,1038.0,54,4,19,10,11,8,0,19,8,2,3,2,0.727273,0.25,0,0.0,0,6,0.297297,0.216216,6,0,6,-1,10000000000,0,10,0,0,4,9,0,1,0,0,0,0,1,1037,0,0,1.33333,0,4
3407,25673.0,44,4,14,7,9,6,0,14,5,1,2,1,0.555556,0.166667,0,0.0,0,6,0.243243,0.162162,5,0,5,-1,10000000000,0,9,0,0,4,8,0,1,0,0,0,0,1,1039,0,0,1.375,0,4
3408,2092.0,22,1,5,7,4,7,0,5,1,0,1,0,0.25,0.0,0,0.0,0,6,0.108108,0.18918900000000002,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,1040,0,0,1.0,0,1
3409,0.0,159,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,38,0,4,12,18,2,1,0,0,0,0,1,1048,0,0,1.44444,0,9
3410,0.0,166,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,41,0,5,12,19,2,1,0,0,0,0,1,1056,0,0,1.42105,0,9
3411,0.0,159,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,38,0,4,12,18,2,1,0,0,0,0,1,1064,0,0,1.44444,0,9
3412,0.0,166,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,41,0,5,12,19,2,1,0,0,0,0,1,1072,0,0,1.42105,0,9
3413,0.0,158,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,37,0,3,12,18,2,1,0,0,0,0,1,1080,0,0,1.44444,0,9
3414,0.0,165,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,40,0,4,12,19,2,1,0,0,0,0,1,1088,0,0,1.42105,0,9
3415,0.0,158,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,37,0,3,12,18,2,1,0,0,0,0,1,1096,0,0,1.44444,0,9
3416,0.0,165,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,40,0,4,12,19,2,1,0,0,0,0,1,1104,0,0,1.42105,0,9
3417,0.0,159,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,38,0,4,12,18,2,1,0,0,0,0,1,1112,0,0,1.44444,0,9
3418,0.0,166,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,41,0,5,12,19,2,1,0,0,0,0,1,1120,0,0,1.42105,0,9
3419,0.0,159,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,38,0,4,12,18,2,1,0,0,0,0,1,1128,0,0,1.44444,0,9
3420,0.0,166,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,41,0,5,12,19,2,1,0,0,0,0,1,1136,0,0,1.42105,0,9
3421,0.0,158,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,37,0,3,12,18,2,1,0,0,0,0,1,1144,0,0,1.44444,0,9
3422,0.0,165,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,40,0,4,12,19,2,1,0,0,0,0,1,1152,0,0,1.42105,0,9
3423,0.0,158,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,37,0,3,12,18,2,1,0,0,0,0,1,1160,0,0,1.44444,0,9
3424,0.0,165,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,40,0,4,12,19,2,1,0,0,0,0,1,1168,0,0,1.42105,0,9
3425,0.0,152,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,38,0,4,12,17,2,1,0,0,0,0,1,1176,0,0,1.47059,0,9
3426,0.0,159,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,41,0,5,12,18,2,1,0,0,0,0,1,1184,0,0,1.44444,0,9
3427,0.0,152,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,38,0,4,12,17,2,1,0,0,0,0,1,1192,0,0,1.47059,0,9
3428,0.0,159,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,41,0,5,12,18,2,1,0,0,0,0,1,1200,0,0,1.44444,0,9
3429,0.0,151,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,37,0,3,12,17,2,1,0,0,0,0,1,1208,0,0,1.47059,0,9
3430,0.0,158,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,40,0,4,12,18,2,1,0,0,0,0,1,1216,0,0,1.44444,0,9
3431,0.0,151,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,37,0,3,12,17,2,1,0,0,0,0,1,1224,0,0,1.47059,0,9
3432,0.0,158,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,40,0,4,12,18,2,1,0,0,0,0,1,1232,0,0,1.44444,0,9
3433,0.0,152,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,38,0,4,12,17,2,1,0,0,0,0,1,1240,0,0,1.47059,0,9
3434,0.0,159,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,41,0,5,12,18,2,1,0,0,0,0,1,1248,0,0,1.44444,0,9
3435,0.0,152,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,38,0,4,12,17,2,1,0,0,0,0,1,1256,0,0,1.47059,0,9
3436,0.0,159,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,41,0,5,12,18,2,1,0,0,0,0,1,1264,0,0,1.44444,0,9
3437,0.0,151,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,37,0,3,12,17,2,1,0,0,0,0,1,1272,0,0,1.47059,0,9
3438,0.0,158,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,40,0,4,12,18,2,1,0,0,0,0,1,1280,0,0,1.44444,0,9
3439,0.0,151,10,54,21,31,21,0,54,23,0,9,0,0.741935,0.0,3,7.0,0,22,0.704545,0.47727299999999995,15,5,10,-1,10000000000,0,37,0,3,12,17,2,1,0,0,0,0,1,1288,0,0,1.47059,0,9
3440,0.0,158,10,57,22,33,22,0,57,24,0,9,0,0.727273,0.0,4,5.5,0,22,0.75,0.5,15,5,10,-1,10000000000,0,40,0,4,12,18,2,1,0,0,0,0,1,1296,0,0,1.44444,0,9
3441,0.0,105,6,32,16,22,16,0,32,10,0,4,0,0.454545,0.0,3,4.0,0,22,0.5,0.363636,10,4,6,-1,10000000000,0,17,0,2,7,13,2,1,0,0,0,0,1,1301,0,0,1.38462,0,6
3442,0.0,100,6,29,16,21,16,0,29,8,0,2,0,0.380952,0.0,2,4.5,0,22,0.47727299999999995,0.363636,10,4,6,-1,10000000000,0,17,0,2,7,12,2,1,0,0,0,0,1,1306,0,0,1.41667,0,6
3443,0.0,105,6,32,16,22,16,0,32,10,0,4,0,0.454545,0.0,3,4.0,0,22,0.5,0.363636,10,4,6,-1,10000000000,0,17,0,2,7,13,2,1,0,0,0,0,1,1311,0,0,1.38462,0,6
3444,0.0,100,6,29,16,21,16,0,29,8,0,2,0,0.380952,0.0,2,4.5,0,22,0.47727299999999995,0.363636,10,4,6,-1,10000000000,0,17,0,2,7,12,2,1,0,0,0,0,1,1316,0,0,1.41667,0,6
3445,0.0,159,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,38,0,4,12,18,2,1,0,0,0,0,1,1324,0,0,1.44444,0,9
3446,0.0,166,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,41,0,5,12,19,2,1,0,0,0,0,1,1332,0,0,1.42105,0,9
3447,0.0,159,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,38,0,4,12,18,2,1,0,0,0,0,1,1340,0,0,1.44444,0,9
3448,0.0,166,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,41,0,5,12,19,2,1,0,0,0,0,1,1348,0,0,1.42105,0,9
3449,0.0,158,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,37,0,3,12,18,2,1,0,0,0,0,1,1356,0,0,1.44444,0,9
3450,0.0,165,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,40,0,4,12,19,2,1,0,0,0,0,1,1364,0,0,1.42105,0,9
3451,0.0,158,10,57,24,32,22,0,57,25,2,9,2,0.78125,0.0909091,3,7.0,0,22,0.727273,0.5,15,5,10,-1,10000000000,0,37,0,3,12,18,2,1,0,0,0,0,1,1372,0,0,1.44444,0,9
3452,0.0,165,10,60,25,34,23,0,60,26,2,9,2,0.764706,0.0869565,4,5.5,0,22,0.772727,0.522727,15,5,10,-1,10000000000,0,40,0,4,12,19,2,1,0,0,0,0,1,1380,0,0,1.42105,0,9
